# DANE SYNTETYCZNE do nauki (wygenerowane, z wszczepionym profilem dnia).
# To NIE sa notowania zadnego brokera. Na realne dane: eksport z MT5.
czas,open,high,low,close
2026-03-02 00:00,1.10645,1.10662,1.10643,1.10661
2026-03-02 01:00,1.10661,1.10662,1.1065,1.10653
2026-03-02 02:00,1.10653,1.10668,1.10651,1.10664
2026-03-02 03:00,1.10664,1.10687,1.10661,1.10681
2026-03-02 04:00,1.10681,1.10706,1.1068,1.10702
2026-03-02 05:00,1.10702,1.10712,1.10701,1.10708
2026-03-02 06:00,1.10708,1.10719,1.10665,1.10681
2026-03-02 07:00,1.10681,1.10718,1.10679,1.10718
2026-03-02 08:00,1.10718,1.10763,1.10713,1.1075
2026-03-02 09:00,1.1075,1.10755,1.10683,1.10688
2026-03-02 10:00,1.10688,1.10774,1.10679,1.1077
2026-03-02 11:00,1.1077,1.10781,1.1076,1.10764
2026-03-02 12:00,1.10764,1.10818,1.10743,1.10787
2026-03-02 13:00,1.10787,1.10929,1.10775,1.10897
2026-03-02 14:00,1.10897,1.10971,1.10861,1.1092
2026-03-02 15:00,1.1092,1.10975,1.109,1.10955
2026-03-02 16:00,1.10955,1.10989,1.10897,1.10909
2026-03-02 17:00,1.10909,1.10954,1.10905,1.10949
2026-03-02 18:00,1.10949,1.10964,1.10937,1.10939
2026-03-02 19:00,1.10939,1.10949,1.10936,1.10944
2026-03-02 20:00,1.10944,1.10984,1.10937,1.10978
2026-03-02 21:00,1.10978,1.10982,1.10942,1.10962
2026-03-02 22:00,1.10962,1.11016,1.10961,1.11012
2026-03-02 23:00,1.11012,1.11052,1.1101,1.11051
2026-03-03 00:00,1.11051,1.11057,1.11048,1.11051
2026-03-03 01:00,1.11051,1.11056,1.11031,1.11038
2026-03-03 02:00,1.11038,1.1104,1.11038,1.1104
2026-03-03 03:00,1.1104,1.11044,1.11025,1.11027
2026-03-03 04:00,1.11027,1.11029,1.11016,1.11018
2026-03-03 05:00,1.11018,1.11028,1.11016,1.11027
2026-03-03 06:00,1.11027,1.11039,1.11026,1.11034
2026-03-03 07:00,1.11034,1.11132,1.11014,1.11109
2026-03-03 08:00,1.11109,1.11126,1.11083,1.11097
2026-03-03 09:00,1.11097,1.11157,1.11073,1.11142
2026-03-03 10:00,1.11142,1.11168,1.11132,1.11134
2026-03-03 11:00,1.11134,1.11162,1.11116,1.11158
2026-03-03 12:00,1.11158,1.11172,1.11156,1.11162
2026-03-03 13:00,1.11162,1.11197,1.11067,1.1109
2026-03-03 14:00,1.1109,1.11109,1.11039,1.11044
2026-03-03 15:00,1.11044,1.11184,1.11034,1.11109
2026-03-03 16:00,1.11109,1.11114,1.11077,1.11104
2026-03-03 17:00,1.11104,1.11139,1.11093,1.1113
2026-03-03 18:00,1.1113,1.11138,1.11102,1.11105
2026-03-03 19:00,1.11105,1.1114,1.11093,1.1112
2026-03-03 20:00,1.1112,1.11149,1.11106,1.11136
2026-03-03 21:00,1.11136,1.11178,1.11131,1.11161
2026-03-03 22:00,1.11161,1.11191,1.11159,1.1119
2026-03-03 23:00,1.1119,1.11194,1.11155,1.11161
2026-03-04 00:00,1.11161,1.11162,1.11151,1.11152
2026-03-04 01:00,1.11152,1.11168,1.11149,1.11164
2026-03-04 02:00,1.11164,1.11173,1.1116,1.11168
2026-03-04 03:00,1.11168,1.11171,1.11161,1.11165
2026-03-04 04:00,1.11165,1.11165,1.11144,1.11145
2026-03-04 05:00,1.11145,1.11151,1.11136,1.11136
2026-03-04 06:00,1.11136,1.11159,1.11126,1.11149
2026-03-04 07:00,1.11149,1.11176,1.11147,1.11172
2026-03-04 08:00,1.11172,1.11286,1.11158,1.11266
2026-03-04 09:00,1.11266,1.11269,1.11218,1.11223
2026-03-04 10:00,1.11223,1.11241,1.11193,1.11207
2026-03-04 11:00,1.11207,1.11232,1.11194,1.11225
2026-03-04 12:00,1.11225,1.11255,1.11143,1.11149
2026-03-04 13:00,1.11149,1.11232,1.11137,1.11226
2026-03-04 14:00,1.11226,1.11308,1.1119,1.11294
2026-03-04 15:00,1.11294,1.11303,1.1121,1.1125
2026-03-04 16:00,1.1125,1.11272,1.1123,1.11257
2026-03-04 17:00,1.11257,1.11257,1.11221,1.11233
2026-03-04 18:00,1.11233,1.11237,1.11185,1.11205
2026-03-04 19:00,1.11205,1.11222,1.11197,1.11205
2026-03-04 20:00,1.11205,1.11209,1.11185,1.11194
2026-03-04 21:00,1.11194,1.11222,1.11108,1.11112
2026-03-04 22:00,1.11112,1.1112,1.11088,1.11095
2026-03-04 23:00,1.11095,1.11109,1.11091,1.11101
2026-03-05 00:00,1.11101,1.11103,1.11075,1.1108
2026-03-05 01:00,1.1108,1.11092,1.11074,1.11086
2026-03-05 02:00,1.11086,1.11088,1.11074,1.11078
2026-03-05 03:00,1.11078,1.11096,1.11075,1.11091
2026-03-05 04:00,1.11091,1.11102,1.11085,1.11094
2026-03-05 05:00,1.11094,1.11117,1.11089,1.11114
2026-03-05 06:00,1.11114,1.11138,1.11098,1.1113
2026-03-05 07:00,1.1113,1.11163,1.11094,1.11103
2026-03-05 08:00,1.11103,1.11106,1.11034,1.11041
2026-03-05 09:00,1.11041,1.11112,1.11038,1.11098
2026-03-05 10:00,1.11098,1.11119,1.11094,1.11111
2026-03-05 11:00,1.11111,1.11136,1.1106,1.11064
2026-03-05 12:00,1.11064,1.11099,1.1103,1.11089
2026-03-05 13:00,1.11089,1.111,1.11047,1.11066
2026-03-05 14:00,1.11066,1.1108,1.11065,1.11068
2026-03-05 15:00,1.11068,1.11123,1.11024,1.11097
2026-03-05 16:00,1.11097,1.11199,1.11077,1.11157
2026-03-05 17:00,1.11157,1.11185,1.11145,1.11171
2026-03-05 18:00,1.11171,1.11186,1.11164,1.11183
2026-03-05 19:00,1.11183,1.11233,1.1118,1.1123
2026-03-05 20:00,1.1123,1.11257,1.1123,1.11257
2026-03-05 21:00,1.11257,1.11295,1.1125,1.11291
2026-03-05 22:00,1.11291,1.11299,1.11288,1.11295
2026-03-05 23:00,1.11295,1.11295,1.11263,1.11279
2026-03-06 00:00,1.11279,1.11292,1.1127,1.11286
2026-03-06 01:00,1.11286,1.11288,1.11282,1.11284
2026-03-06 02:00,1.11284,1.11292,1.11278,1.11289
2026-03-06 03:00,1.11289,1.11291,1.11287,1.11289
2026-03-06 04:00,1.11289,1.11292,1.11282,1.11287
2026-03-06 05:00,1.11287,1.11289,1.11286,1.11289
2026-03-06 06:00,1.11289,1.11305,1.11285,1.11294
2026-03-06 07:00,1.11294,1.11304,1.11271,1.11272
2026-03-06 08:00,1.11272,1.11273,1.1121,1.11237
2026-03-06 09:00,1.11237,1.11311,1.11205,1.113
2026-03-06 10:00,1.113,1.1131,1.11266,1.11293
2026-03-06 11:00,1.11293,1.11306,1.11206,1.11214
2026-03-06 12:00,1.11214,1.11223,1.11172,1.11188
2026-03-06 13:00,1.11188,1.11292,1.11155,1.11255
2026-03-06 14:00,1.11255,1.11352,1.1123,1.11332
2026-03-06 15:00,1.11332,1.11365,1.11216,1.11234
2026-03-06 16:00,1.11234,1.11312,1.11224,1.11275
2026-03-06 17:00,1.11275,1.11283,1.11247,1.11263
2026-03-06 18:00,1.11263,1.11264,1.11235,1.11247
2026-03-06 19:00,1.11247,1.11247,1.11219,1.11223
2026-03-06 20:00,1.11223,1.11244,1.112,1.1124
2026-03-06 21:00,1.1124,1.1125,1.11199,1.11208
2026-03-06 22:00,1.11208,1.1121,1.11176,1.11182
2026-03-06 23:00,1.11182,1.11185,1.11127,1.11144
2026-03-07 00:00,1.11144,1.11148,1.1113,1.11135
2026-03-07 01:00,1.11135,1.11155,1.11133,1.11146
2026-03-07 02:00,1.11146,1.1115,1.11133,1.11134
2026-03-07 03:00,1.11134,1.11146,1.11133,1.11141
2026-03-07 04:00,1.11141,1.11142,1.11125,1.11125
2026-03-07 05:00,1.11125,1.11127,1.11116,1.11122
2026-03-07 06:00,1.11122,1.1113,1.11063,1.11076
2026-03-07 07:00,1.11076,1.11119,1.11059,1.11111
2026-03-07 08:00,1.11111,1.11142,1.11097,1.1113
2026-03-07 09:00,1.1113,1.11141,1.11042,1.11071
2026-03-07 10:00,1.11071,1.11145,1.11056,1.11126
2026-03-07 11:00,1.11126,1.11142,1.1112,1.11135
2026-03-07 12:00,1.11135,1.11158,1.11109,1.11138
2026-03-07 13:00,1.11138,1.11262,1.11131,1.11207
2026-03-07 14:00,1.11207,1.11215,1.11152,1.11156
2026-03-07 15:00,1.11156,1.11185,1.11,1.11048
2026-03-07 16:00,1.11048,1.11056,1.10995,1.11007
2026-03-07 17:00,1.11007,1.11024,1.10999,1.11008
2026-03-07 18:00,1.11008,1.1103,1.11001,1.11024
2026-03-07 19:00,1.11024,1.11056,1.11008,1.11053
2026-03-07 20:00,1.11053,1.11054,1.1103,1.11036
2026-03-07 21:00,1.11036,1.11119,1.11024,1.1111
2026-03-07 22:00,1.1111,1.11111,1.11074,1.11084
2026-03-07 23:00,1.11084,1.11087,1.11076,1.1108
2026-03-08 00:00,1.1108,1.11088,1.11055,1.11061
2026-03-08 01:00,1.11061,1.11062,1.1106,1.11061
2026-03-08 02:00,1.11061,1.11064,1.11047,1.11047
2026-03-08 03:00,1.11047,1.11052,1.11033,1.11043
2026-03-08 04:00,1.11043,1.11052,1.11036,1.11039
2026-03-08 05:00,1.11039,1.11056,1.11036,1.11051
2026-03-08 06:00,1.11051,1.11082,1.11042,1.11075
2026-03-08 07:00,1.11075,1.11171,1.11072,1.11151
2026-03-08 08:00,1.11151,1.11192,1.11134,1.11172
2026-03-08 09:00,1.11172,1.11173,1.11116,1.11153
2026-03-08 10:00,1.11153,1.11217,1.11149,1.11185
2026-03-08 11:00,1.11185,1.11193,1.11128,1.11138
2026-03-08 12:00,1.11138,1.11141,1.11112,1.11129
2026-03-08 13:00,1.11129,1.11135,1.11055,1.11088
2026-03-08 14:00,1.11088,1.11103,1.11018,1.11032
2026-03-08 15:00,1.11032,1.1109,1.10977,1.11001
2026-03-08 16:00,1.11001,1.1112,1.10983,1.11112
2026-03-08 17:00,1.11112,1.11121,1.11082,1.11089
2026-03-08 18:00,1.11089,1.1109,1.11059,1.11065
2026-03-08 19:00,1.11065,1.11075,1.10998,1.11009
2026-03-08 20:00,1.11009,1.11035,1.11001,1.11018
2026-03-08 21:00,1.11018,1.11033,1.11017,1.11025
2026-03-08 22:00,1.11025,1.1103,1.11001,1.11014
2026-03-08 23:00,1.11014,1.1102,1.11007,1.11011
2026-03-09 00:00,1.11011,1.11019,1.11003,1.11003
2026-03-09 01:00,1.11003,1.11004,1.10995,1.10997
2026-03-09 02:00,1.10997,1.11001,1.10981,1.10984
2026-03-09 03:00,1.10984,1.11014,1.10982,1.11013
2026-03-09 04:00,1.11013,1.11021,1.11006,1.11015
2026-03-09 05:00,1.11015,1.11019,1.10998,1.11001
2026-03-09 06:00,1.11001,1.11027,1.10991,1.11021
2026-03-09 07:00,1.11021,1.11071,1.11002,1.11052
2026-03-09 08:00,1.11052,1.11078,1.11051,1.11073
2026-03-09 09:00,1.11073,1.11076,1.11056,1.1106
2026-03-09 10:00,1.1106,1.11089,1.11056,1.11082
2026-03-09 11:00,1.11082,1.111,1.11009,1.1101
2026-03-09 12:00,1.1101,1.11025,1.10941,1.10956
2026-03-09 13:00,1.10956,1.10974,1.10923,1.10946
2026-03-09 14:00,1.10946,1.11001,1.10927,1.10992
2026-03-09 15:00,1.10992,1.11019,1.10931,1.1095
2026-03-09 16:00,1.1095,1.10963,1.10932,1.10958
2026-03-09 17:00,1.10958,1.11014,1.10954,1.11001
2026-03-09 18:00,1.11001,1.11036,1.10987,1.11012
2026-03-09 19:00,1.11012,1.1102,1.10984,1.1099
2026-03-09 20:00,1.1099,1.10998,1.10974,1.10984
2026-03-09 21:00,1.10984,1.10991,1.10934,1.10942
2026-03-09 22:00,1.10942,1.10949,1.10916,1.10929
2026-03-09 23:00,1.10929,1.10957,1.10929,1.10953
2026-03-10 00:00,1.10953,1.10957,1.10941,1.10948
2026-03-10 01:00,1.10948,1.10951,1.10938,1.10944
2026-03-10 02:00,1.10944,1.1095,1.10942,1.10949
2026-03-10 03:00,1.10949,1.1095,1.10926,1.10932
2026-03-10 04:00,1.10932,1.10935,1.10902,1.10904
2026-03-10 05:00,1.10904,1.10913,1.10904,1.10911
2026-03-10 06:00,1.10911,1.10953,1.10902,1.10941
2026-03-10 07:00,1.10941,1.10968,1.10929,1.10954
2026-03-10 08:00,1.10954,1.10954,1.1091,1.10922
2026-03-10 09:00,1.10922,1.10923,1.10857,1.10892
2026-03-10 10:00,1.10892,1.10955,1.10887,1.1095
2026-03-10 11:00,1.1095,1.10962,1.10946,1.10961
2026-03-10 12:00,1.10961,1.10975,1.10939,1.10962
2026-03-10 13:00,1.10962,1.11017,1.10873,1.10888
2026-03-10 14:00,1.10888,1.11043,1.1088,1.11031
2026-03-10 15:00,1.11031,1.11054,1.10933,1.10961
2026-03-10 16:00,1.10961,1.10996,1.10933,1.10972
2026-03-10 17:00,1.10972,1.10988,1.10965,1.10975
2026-03-10 18:00,1.10975,1.10987,1.10971,1.10972
2026-03-10 19:00,1.10972,1.10975,1.10957,1.10962
2026-03-10 20:00,1.10962,1.10998,1.10961,1.10983
2026-03-10 21:00,1.10983,1.10985,1.10975,1.10979
2026-03-10 22:00,1.10979,1.10999,1.10978,1.10991
2026-03-10 23:00,1.10991,1.11024,1.1099,1.11023
2026-03-11 00:00,1.11023,1.11032,1.11003,1.11004
2026-03-11 01:00,1.11004,1.11012,1.11004,1.11011
2026-03-11 02:00,1.11011,1.11027,1.11008,1.11025
2026-03-11 03:00,1.11025,1.11025,1.11016,1.11017
2026-03-11 04:00,1.11017,1.11026,1.11013,1.11018
2026-03-11 05:00,1.11018,1.11047,1.11016,1.11042
2026-03-11 06:00,1.11042,1.11086,1.11031,1.11069
2026-03-11 07:00,1.11069,1.11134,1.11068,1.11124
2026-03-11 08:00,1.11124,1.11159,1.11115,1.11127
2026-03-11 09:00,1.11127,1.11132,1.11081,1.11097
2026-03-11 10:00,1.11097,1.111,1.10986,1.11023
2026-03-11 11:00,1.11023,1.11025,1.10991,1.11004
2026-03-11 12:00,1.11004,1.11054,1.10993,1.11045
2026-03-11 13:00,1.11045,1.11062,1.11013,1.11049
2026-03-11 14:00,1.11049,1.11063,1.11,1.11037
2026-03-11 15:00,1.11037,1.11077,1.11018,1.11055
2026-03-11 16:00,1.11055,1.11074,1.11008,1.11022
2026-03-11 17:00,1.11022,1.11026,1.11011,1.11023
2026-03-11 18:00,1.11023,1.1104,1.11017,1.1102
2026-03-11 19:00,1.1102,1.11041,1.11007,1.11027
2026-03-11 20:00,1.11027,1.11054,1.11019,1.11023
2026-03-11 21:00,1.11023,1.11068,1.11022,1.11058
2026-03-11 22:00,1.11058,1.11113,1.11037,1.11102
2026-03-11 23:00,1.11102,1.11145,1.11095,1.11142
2026-03-12 00:00,1.11142,1.11148,1.11134,1.11142
2026-03-12 01:00,1.11142,1.11147,1.1113,1.11132
2026-03-12 02:00,1.11132,1.11146,1.1113,1.11143
2026-03-12 03:00,1.11143,1.11145,1.11127,1.11128
2026-03-12 04:00,1.11128,1.11135,1.11128,1.1113
2026-03-12 05:00,1.1113,1.11131,1.11116,1.11122
2026-03-12 06:00,1.11122,1.11131,1.11122,1.11122
2026-03-12 07:00,1.11122,1.1114,1.11106,1.11116
2026-03-12 08:00,1.11116,1.11139,1.11103,1.11121
2026-03-12 09:00,1.11121,1.11147,1.11111,1.11132
2026-03-12 10:00,1.11132,1.11166,1.11114,1.11133
2026-03-12 11:00,1.11133,1.11191,1.11126,1.11187
2026-03-12 12:00,1.11187,1.11189,1.11153,1.11154
2026-03-12 13:00,1.11154,1.11166,1.11072,1.1108
2026-03-12 14:00,1.1108,1.11098,1.10968,1.11031
2026-03-12 15:00,1.11031,1.11097,1.11009,1.11092
2026-03-12 16:00,1.11092,1.11118,1.11086,1.11092
2026-03-12 17:00,1.11092,1.11103,1.11089,1.11091
2026-03-12 18:00,1.11091,1.11118,1.11074,1.11115
2026-03-12 19:00,1.11115,1.11148,1.11112,1.11139
2026-03-12 20:00,1.11139,1.11149,1.11126,1.11142
2026-03-12 21:00,1.11142,1.11162,1.1113,1.11158
2026-03-12 22:00,1.11158,1.11183,1.11119,1.1113
2026-03-12 23:00,1.1113,1.1118,1.11124,1.11161
2026-03-13 00:00,1.11161,1.11169,1.11159,1.11162
2026-03-13 01:00,1.11162,1.11168,1.11159,1.11165
2026-03-13 02:00,1.11165,1.11175,1.1116,1.11174
2026-03-13 03:00,1.11174,1.1118,1.11168,1.11169
2026-03-13 04:00,1.11169,1.11186,1.11164,1.11185
2026-03-13 05:00,1.11185,1.11196,1.11179,1.11187
2026-03-13 06:00,1.11187,1.1119,1.11161,1.11172
2026-03-13 07:00,1.11172,1.11244,1.11139,1.11225
2026-03-13 08:00,1.11225,1.11287,1.11214,1.11274
2026-03-13 09:00,1.11274,1.11399,1.11248,1.11365
2026-03-13 10:00,1.11365,1.11367,1.1134,1.1135
2026-03-13 11:00,1.1135,1.11368,1.11272,1.11297
2026-03-13 12:00,1.11297,1.11302,1.11276,1.11294
2026-03-13 13:00,1.11294,1.11313,1.11262,1.11271
2026-03-13 14:00,1.11271,1.11365,1.11269,1.11349
2026-03-13 15:00,1.11349,1.11351,1.11307,1.11324
2026-03-13 16:00,1.11324,1.11374,1.1132,1.11374
2026-03-13 17:00,1.11374,1.11392,1.11365,1.11391
2026-03-13 18:00,1.11391,1.11477,1.11387,1.11472
2026-03-13 19:00,1.11472,1.11476,1.11425,1.11437
2026-03-13 20:00,1.11437,1.11469,1.11427,1.11452
2026-03-13 21:00,1.11452,1.11461,1.11409,1.11429
2026-03-13 22:00,1.11429,1.11472,1.11422,1.11454
2026-03-13 23:00,1.11454,1.11467,1.11414,1.11434
2026-03-14 00:00,1.11434,1.11437,1.11428,1.11435
2026-03-14 01:00,1.11435,1.11435,1.11425,1.11428
2026-03-14 02:00,1.11428,1.11458,1.11424,1.11457
2026-03-14 03:00,1.11457,1.1147,1.11455,1.11469
2026-03-14 04:00,1.11469,1.11475,1.11465,1.11473
2026-03-14 05:00,1.11473,1.11478,1.11453,1.11454
2026-03-14 06:00,1.11454,1.11455,1.11446,1.1145
2026-03-14 07:00,1.1145,1.11467,1.11413,1.11427
2026-03-14 08:00,1.11427,1.1149,1.11411,1.11478
2026-03-14 09:00,1.11478,1.11529,1.11474,1.11529
2026-03-14 10:00,1.11529,1.11529,1.11519,1.11528
2026-03-14 11:00,1.11528,1.11548,1.1148,1.11494
2026-03-14 12:00,1.11494,1.1151,1.11489,1.11492
2026-03-14 13:00,1.11492,1.11493,1.1143,1.11439
2026-03-14 14:00,1.11439,1.11441,1.11413,1.11427
2026-03-14 15:00,1.11427,1.11523,1.11404,1.11511
2026-03-14 16:00,1.11511,1.11536,1.11447,1.11458
2026-03-14 17:00,1.11458,1.11459,1.11403,1.11415
2026-03-14 18:00,1.11415,1.1142,1.11391,1.11393
2026-03-14 19:00,1.11393,1.11396,1.11377,1.11385
2026-03-14 20:00,1.11385,1.11403,1.11385,1.11388
2026-03-14 21:00,1.11388,1.11431,1.1138,1.11423
2026-03-14 22:00,1.11423,1.11435,1.11411,1.1142
2026-03-14 23:00,1.1142,1.11471,1.11407,1.11465
2026-03-15 00:00,1.11465,1.11466,1.11465,1.11466
2026-03-15 01:00,1.11466,1.11472,1.11458,1.11468
2026-03-15 02:00,1.11468,1.1148,1.11466,1.11478
2026-03-15 03:00,1.11478,1.11481,1.11454,1.11456
2026-03-15 04:00,1.11456,1.11457,1.11445,1.11451
2026-03-15 05:00,1.11451,1.11463,1.11446,1.1146
2026-03-15 06:00,1.1146,1.1148,1.11456,1.11478
2026-03-15 07:00,1.11478,1.1148,1.11433,1.11443
2026-03-15 08:00,1.11443,1.1151,1.11429,1.11502
2026-03-15 09:00,1.11502,1.11544,1.11496,1.11516
2026-03-15 10:00,1.11516,1.11556,1.11503,1.11549
2026-03-15 11:00,1.11549,1.11636,1.115,1.1162
2026-03-15 12:00,1.1162,1.11671,1.11588,1.11651
2026-03-15 13:00,1.11651,1.11673,1.11559,1.11562
2026-03-15 14:00,1.11562,1.11581,1.11488,1.11522
2026-03-15 15:00,1.11522,1.11615,1.11505,1.11598
2026-03-15 16:00,1.11598,1.11659,1.11576,1.11656
2026-03-15 17:00,1.11656,1.11672,1.11635,1.11646
2026-03-15 18:00,1.11646,1.11709,1.11646,1.11687
2026-03-15 19:00,1.11687,1.11696,1.11651,1.1166
2026-03-15 20:00,1.1166,1.11667,1.11618,1.11635
2026-03-15 21:00,1.11635,1.11638,1.11629,1.11632
2026-03-15 22:00,1.11632,1.11654,1.11627,1.11638
2026-03-15 23:00,1.11638,1.11643,1.11617,1.11623
2026-03-16 00:00,1.11623,1.11631,1.11623,1.11629
2026-03-16 01:00,1.11629,1.1164,1.11626,1.11635
2026-03-16 02:00,1.11635,1.11637,1.1163,1.11634
2026-03-16 03:00,1.11634,1.11638,1.11629,1.11635
2026-03-16 04:00,1.11635,1.11654,1.11633,1.11651
2026-03-16 05:00,1.11651,1.1169,1.11643,1.11683
2026-03-16 06:00,1.11683,1.11738,1.11678,1.11737
2026-03-16 07:00,1.11737,1.11738,1.11626,1.11656
2026-03-16 08:00,1.11656,1.11701,1.11633,1.11691
2026-03-16 09:00,1.11691,1.11696,1.11605,1.11614
2026-03-16 10:00,1.11614,1.1165,1.116,1.11629
2026-03-16 11:00,1.11629,1.11658,1.11629,1.11653
2026-03-16 12:00,1.11653,1.11655,1.11605,1.11607
2026-03-16 13:00,1.11607,1.11654,1.11525,1.11563
2026-03-16 14:00,1.11563,1.11584,1.11521,1.11545
2026-03-16 15:00,1.11545,1.11633,1.1152,1.11614
2026-03-16 16:00,1.11614,1.11633,1.11608,1.11619
2026-03-16 17:00,1.11619,1.1164,1.11611,1.11627
2026-03-16 18:00,1.11627,1.1163,1.11585,1.11594
2026-03-16 19:00,1.11594,1.11619,1.11592,1.11616
2026-03-16 20:00,1.11616,1.11623,1.11592,1.11604
2026-03-16 21:00,1.11604,1.11631,1.11594,1.11617
2026-03-16 22:00,1.11617,1.11636,1.11582,1.11585
2026-03-16 23:00,1.11585,1.11587,1.11499,1.11524
2026-03-17 00:00,1.11524,1.11525,1.11519,1.11519
2026-03-17 01:00,1.11519,1.11525,1.11518,1.11519
2026-03-17 02:00,1.11519,1.1154,1.11514,1.11537
2026-03-17 03:00,1.11537,1.11554,1.11537,1.11548
2026-03-17 04:00,1.11548,1.1155,1.11542,1.11544
2026-03-17 05:00,1.11544,1.1155,1.11537,1.11538
2026-03-17 06:00,1.11538,1.11545,1.11496,1.11502
2026-03-17 07:00,1.11502,1.11543,1.11501,1.11536
2026-03-17 08:00,1.11536,1.11589,1.11528,1.11586
2026-03-17 09:00,1.11586,1.11604,1.11559,1.1157
2026-03-17 10:00,1.1157,1.11645,1.11546,1.11637
2026-03-17 11:00,1.11637,1.11654,1.11636,1.11648
2026-03-17 12:00,1.11648,1.11724,1.11634,1.11718
2026-03-17 13:00,1.11718,1.11751,1.11699,1.11716
2026-03-17 14:00,1.11716,1.11767,1.11676,1.11758
2026-03-17 15:00,1.11758,1.11781,1.11737,1.11741
2026-03-17 16:00,1.11741,1.11764,1.11699,1.11745
2026-03-17 17:00,1.11745,1.11774,1.11723,1.1177
2026-03-17 18:00,1.1177,1.11778,1.1174,1.11744
2026-03-17 19:00,1.11744,1.11796,1.11737,1.11784
2026-03-17 20:00,1.11784,1.11787,1.1173,1.11744
2026-03-17 21:00,1.11744,1.11758,1.11697,1.11702
2026-03-17 22:00,1.11702,1.11702,1.1167,1.11692
2026-03-17 23:00,1.11692,1.11737,1.11691,1.11728
2026-03-18 00:00,1.11728,1.11731,1.11716,1.11717
2026-03-18 01:00,1.11717,1.11721,1.11713,1.11717
2026-03-18 02:00,1.11717,1.11718,1.11714,1.11714
2026-03-18 03:00,1.11714,1.11715,1.11706,1.11711
2026-03-18 04:00,1.11711,1.11713,1.11707,1.11709
2026-03-18 05:00,1.11709,1.11712,1.11675,1.1168
2026-03-18 06:00,1.1168,1.11681,1.11618,1.11624
2026-03-18 07:00,1.11624,1.11649,1.1157,1.11584
2026-03-18 08:00,1.11584,1.11597,1.11548,1.11561
2026-03-18 09:00,1.11561,1.11591,1.11528,1.11539
2026-03-18 10:00,1.11539,1.1155,1.11492,1.11512
2026-03-18 11:00,1.11512,1.11568,1.11484,1.11559
2026-03-18 12:00,1.11559,1.11589,1.11549,1.11569
2026-03-18 13:00,1.11569,1.11667,1.11553,1.11635
2026-03-18 14:00,1.11635,1.11644,1.11581,1.11587
2026-03-18 15:00,1.11587,1.11715,1.11553,1.11676
2026-03-18 16:00,1.11676,1.11699,1.1164,1.11662
2026-03-18 17:00,1.11662,1.11673,1.11619,1.11622
2026-03-18 18:00,1.11622,1.11626,1.11547,1.11575
2026-03-18 19:00,1.11575,1.11623,1.11567,1.11607
2026-03-18 20:00,1.11607,1.11628,1.11598,1.11623
2026-03-18 21:00,1.11623,1.11623,1.11576,1.11587
2026-03-18 22:00,1.11587,1.11663,1.11586,1.11662
2026-03-18 23:00,1.11662,1.11674,1.11638,1.11643
2026-03-19 00:00,1.11643,1.11649,1.1164,1.11644
2026-03-19 01:00,1.11644,1.11651,1.11643,1.11645
2026-03-19 02:00,1.11645,1.11649,1.11642,1.11644
2026-03-19 03:00,1.11644,1.11658,1.1164,1.11649
2026-03-19 04:00,1.11649,1.11651,1.11631,1.11634
2026-03-19 05:00,1.11634,1.11637,1.11624,1.11625
2026-03-19 06:00,1.11625,1.11664,1.11612,1.11661
2026-03-19 07:00,1.11661,1.11667,1.11621,1.11627
2026-03-19 08:00,1.11627,1.1163,1.11539,1.11544
2026-03-19 09:00,1.11544,1.11552,1.11496,1.11505
2026-03-19 10:00,1.11505,1.11523,1.11429,1.1144
2026-03-19 11:00,1.1144,1.11469,1.1142,1.11466
2026-03-19 12:00,1.11466,1.11488,1.11448,1.11471
2026-03-19 13:00,1.11471,1.11491,1.11447,1.11464
2026-03-19 14:00,1.11464,1.11577,1.11457,1.11547
2026-03-19 15:00,1.11547,1.11557,1.11497,1.11556
2026-03-19 16:00,1.11556,1.11648,1.11551,1.11632
2026-03-19 17:00,1.11632,1.1165,1.11608,1.11614
2026-03-19 18:00,1.11614,1.11639,1.11609,1.11627
2026-03-19 19:00,1.11627,1.11627,1.11586,1.11591
2026-03-19 20:00,1.11591,1.11592,1.11555,1.11562
2026-03-19 21:00,1.11562,1.11593,1.11558,1.11585
2026-03-19 22:00,1.11585,1.11589,1.11567,1.11567
2026-03-19 23:00,1.11567,1.11576,1.11557,1.11567
2026-03-20 00:00,1.11567,1.11612,1.11561,1.11607
2026-03-20 01:00,1.11607,1.11609,1.116,1.11605
2026-03-20 02:00,1.11605,1.11607,1.11603,1.11606
2026-03-20 03:00,1.11606,1.11641,1.11604,1.11637
2026-03-20 04:00,1.11637,1.11645,1.11632,1.1164
2026-03-20 05:00,1.1164,1.11641,1.11636,1.11639
2026-03-20 06:00,1.11639,1.11668,1.11622,1.11665
2026-03-20 07:00,1.11665,1.1167,1.1165,1.11667
2026-03-20 08:00,1.11667,1.11689,1.11613,1.11647
2026-03-20 09:00,1.11647,1.11665,1.1156,1.11583
2026-03-20 10:00,1.11583,1.11616,1.11575,1.11592
2026-03-20 11:00,1.11592,1.116,1.11565,1.11567
2026-03-20 12:00,1.11567,1.11621,1.11545,1.11615
2026-03-20 13:00,1.11615,1.11634,1.11439,1.11486
2026-03-20 14:00,1.11486,1.115,1.11479,1.11496
2026-03-20 15:00,1.11496,1.11518,1.11469,1.11478
2026-03-20 16:00,1.11478,1.11653,1.11472,1.11637
